,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
50,0.35129,0.37502,0.36617,0.27537,0.29048,0.11191,0.36457,0.16608,0.28169,0.54417,0.16479,0.50957,0.2173,0.22392,0.1412,0.11267,0.1069,0.09718,0.09968,0.09091,0.36757,0.3764,0.36401,0.36457,0.36325,0.68561,0.34085,0.6759,0.69422,0.68036,0.61353,0.61353,0.11629,0.11629,0.62328,0.2302,0.28616,0.15504,0.2913,0.16306,0.16479,0.50957,0.2173,0.22392,0.1412,0.35507,0.24675,0.26242,0.22506,0.27085,1.0,0.23729,0.35062,0.64864,0.82009,0.67541,0.71879,0.36335,0.74863,0.73711,0.36457,0.36325,0.3625,0.36757,0.3764,0.45424,0.43657,0.45297,0.45424,0.57693,0.61353,0.11629,0.61353,0.11629,0.11629,0.28166,0.23893,0.34806,0.30755,0.28384,0.53344,0.53885,0.54482,0.55599,0.53513,0.17461,0.19807,0.2239,0.19258,0.22606,0.64721,0.64721,0.64721,0.64617,0.62328,0.15834,0.32187,0.17159,0.18731,0.44674,0.17802,0.28023,0.11191,0.36457,0.16608,0.45937,0.16266,0.15193,0.04737,0.40899,0.13928,0.21294,0.16841,0.16549,0.16657,0.16341,0.62328,0.64616,0.70184,0.61633,0.72481,0.64639,0.53208,0.22149,0.60257,0.72262,0.75538,0.72432,0.69579,0.71275,0.7192,0.70935,0.70209,0.74851,0.76747,0.46328,0.45205,0.30352,0.42992,0.41011,0.36781,0.3965,0.35556,0.27449,0.30327,0.54301,0.5443,0.5544,0.53949,0.54673,0.07983,0.29849,0.26182,0.26763,0.26474,0.27124,0.41665,0.4141,0.38685,0.48337,0.51304,0.16479,0.50957,0.2173,0.22392,0.1412,0.27631,0.41596,0.26438,0.32,0.33737,0.18731,0.15936,0.17159,0.32943,0.44674,0.37493,0.10677,0.10664,0.1057,0.10826,0.10684,0.41997,0.42065,0.44643,0.3232,0.40188
51,0.17084,0.18804,0.14378,0.16503,0.1344,0.24701,0.21054,0.19556,0.20409,0.19708,0.17913,0.18443,0.17487,0.21295,0.16212,0.10177,0.09541,0.09004,0.09433,0.05988,0.18555,0.17373,0.17586,0.16799,0.17482,0.21373,0.21458,0.20723,0.21,0.20875,0.22346,0.22346,0.09886,0.09886,0.22487,0.17966,0.1852,0.13175,0.19409,0.14187,0.17913,0.18443,0.17487,0.21295,0.16212,0.19159,0.22124,0.32258,0.3582,0.23426,0.23729,1.0,0.17207,0.24002,0.2394,0.22796,0.22367,0.26815,0.21406,0.22448,0.16799,0.17482,0.1741,0.18555,0.17373,0.19043,0.17877,0.19018,0.19043,0.19231,0.22346,0.09886,0.22346,0.09886,0.09886,0.16547,0.15061,0.18548,0.29732,0.28127,0.2015,0.20545,0.19987,0.19902,0.20296,0.13459,0.14104,0.1753,0.15036,0.18169,0.22613,0.22613,0.22613,0.23065,0.22487,0.21685,0.18759,0.13432,0.15286,0.14338,0.31722,0.19864,0.24701,0.21054,0.19556,0.23647,0.13667,0.13314,0.08751,0.20767,0.11681,0.19416,0.16172,0.15438,0.15905,0.15856,0.22487,0.23065,0.22597,0.22485,0.21825,0.23,0.25734,0.5,0.22703,0.22355,0.22201,0.21583,0.21581,0.22268,0.22725,0.22488,0.22209,0.2114,0.22358,0.21958,0.21157,0.27733,0.19682,0.19763,0.17877,0.17641,0.17606,0.1335,0.16749,0.18657,0.18685,0.18909,0.18413,0.18706,0.08734,0.16976,0.15339,0.16324,0.15696,0.16775,0.21432,0.22182,0.22128,0.20513,0.18408,0.17913,0.18443,0.17487,0.21295,0.16212,0.14064,0.16108,0.14951,0.17372,0.15846,0.15286,0.12056,0.13432,0.19665,0.14338,0.18336,0.09415,0.09404,0.09466,0.09441,0.09225,0.21034,0.20864,0.21373,0.21945,0.181
52,0.86174,0.67291,0.85288,0.69527,0.73296,0.25475,0.31555,0.13164,0.27158,0.35054,0.117,0.25742,0.18138,0.14115,0.15063,0.11077,0.10479,0.09619,0.1039,0.10016,0.85093,0.84267,0.83668,0.84076,0.84678,0.31378,0.26924,0.30733,0.31656,0.30633,0.34109,0.34109,0.1405,0.1405,0.34276,0.2285,0.25429,0.14669,0.24177,0.13726,0.117,0.25742,0.18138,0.14115,0.15063,0.37867,0.26487,0.22694,0.21733,0.28128,0.35062,0.17207,1.0,0.35271,0.3256,0.30104,0.265,0.30677,0.31519,0.33066,0.84076,0.84678,0.86044,0.85093,0.84267,0.31162,0.31006,0.31495,0.31162,0.35694,0.34109,0.1405,0.34109,0.1405,0.1405,0.4149,0.24497,0.34681,0.23882,0.18315,0.3607,0.35635,0.35695,0.36653,0.35973,0.20076,0.22943,0.22552,0.22082,0.21192,0.29676,0.29676,0.29676,0.29647,0.34276,0.23431,0.29694,0.19695,0.2074,0.22731,0.15961,0.28399,0.25475,0.31555,0.13164,0.27574,0.17339,0.16983,0.0912,0.35069,0.15038,0.21435,0.1783,0.17248,0.17912,0.17373,0.34276,0.29647,0.29492,0.29326,0.28101,0.32229,0.32681,0.16394,0.33607,0.33876,0.33288,0.32072,0.34229,0.31264,0.10122,0.26652,0.26253,0.29084,0.2951,0.26163,0.26654,0.23355,0.28435,0.26226,0.85425,0.63792,0.85099,0.68276,0.74547,0.37191,0.36915,0.37291,0.35819,0.35433,0.09772,0.44399,0.4421,0.43936,0.44882,0.43278,0.33183,0.32678,0.31985,0.33718,0.29124,0.117,0.25742,0.18138,0.14115,0.15063,0.64234,0.62478,0.43062,0.67281,0.55655,0.2074,0.18416,0.19695,0.28164,0.22731,0.81767,0.11312,0.11351,0.11436,0.11417,0.10812,0.33857,0.33612,0.34632,0.30951,0.35372
53,0.38309,0.38902,0.37997,0.29161,0.32268,0.12001,0.15068,0.15944,0.15031,0.4621,0.15318,0.22674,0.21681,0.21152,0.15673,0.10859,0.1054,0.10348,0.09744,0.06529,0.39114,0.38395,0.39011,0.38422,0.37589,0.63039,0.11997,0.62718,0.6365,0.63129,0.56894,0.56894,0.1339,0.1339,0.57042,0.22114,0.16252,0.15921,0.31725,0.16502,0.15318,0.22674,0.21681,0.21152,0.15673,0.37324,0.27787,0.27397,0.24223,0.30468,0.64864,0.24002,0.35271,1.0,0.77753,0.60944,0.60883,0.37469,0.68521,0.68915,0.38422,0.37589,0.38049,0.39114,0.38395,0.44759,0.43056,0.44764,0.44759,0.5187,0.56894,0.1339,0.56894,0.1339,0.1339,0.29018,0.23255,0.33777,0.31884,0.30595,0.49868,0.50277,0.49725,0.51373,0.5062,0.16036,0.19316,0.21567,0.186,0.22401,0.57763,0.57763,0.57763,0.57568,0.57042,0.17477,0.36161,0.16247,0.18861,0.3917,0.19214,0.30738,0.12001,0.15068,0.15944,0.44955,0.14985,0.14758,0.07482,0.41593,0.13122,0.2126,0.18166,0.17526,0.18141,0.1737,0.57042,0.57569,0.59359,0.55079,0.60567,0.71072,0.78353,0.22875,0.61191,0.63931,0.64379,0.6337,0.64371,0.60364,0.60972,0.60559,0.5957,0.67949,0.68194,0.39713,0.38147,0.32307,0.3906,0.3683,0.38282,0.40736,0.38088,0.29635,0.32065,0.50983,0.50683,0.51438,0.48919,0.49288,0.09008,0.33796,0.27107,0.28966,0.26568,0.29304,0.39887,0.38723,0.37501,0.44508,0.45399,0.15318,0.22674,0.21681,0.21152,0.15673,0.28869,0.43728,0.2952,0.32796,0.37059,0.18861,0.15817,0.16247,0.3604,0.3917,0.38405,0.10527,0.10434,0.10459,0.10336,0.10059,0.4284,0.42823,0.4317,0.35309,0.40316
54,0.3577,0.38036,0.35141,0.27599,0.2983,0.18125,0.14385,0.15774,0.27435,0.49022,0.1649,0.47494,0.21639,0.20323,0.16401,0.11257,0.10693,0.09496,0.10265,0.0917,0.35356,0.34548,0.37315,0.35934,0.35617,0.6092,0.12146,0.60142,0.62815,0.60167,0.5488,0.5488,0.1314,0.1314,0.55957,0.35391,0.13778,0.14283,0.14111,0.15781,0.1649,0.47494,0.21639,0.20323,0.16401,0.35798,0.25884,0.26215,0.2292,0.2914,0.82009,0.2394,0.3256,0.77753,1.0,0.58317,0.63575,0.33268,0.66548,0.65806,0.35934,0.35617,0.35409,0.35356,0.34548,0.42638,0.41307,0.42829,0.42638,0.53527,0.5488,0.1314,0.5488,0.1314,0.1314,0.27851,0.24761,0.3486,0.31371,0.31358,0.492,0.49373,0.50405,0.51003,0.4905,0.16192,0.19412,0.22121,0.1897,0.2259,0.59088,0.59088,0.59088,0.59041,0.55957,0.15754,0.33687,0.16743,0.18455,0.39787,0.17866,0.26835,0.18125,0.14385,0.15774,0.42469,0.16268,0.14794,0.06014,0.38788,0.1388,0.21231,0.17916,0.17577,0.1752,0.16336,0.55986,0.59041,0.61516,0.57079,0.64052,0.74291,0.66094,0.21941,0.71036,0.68015,0.66925,0.66513,0.64446,0.67245,0.64487,0.6413,0.63406,0.66266,0.68688,0.5,0.48901,0.31353,0.4569,0.40824,0.3541,0.37626,0.33731,0.27078,0.28296,0.49575,0.505,0.50362,0.49856,0.48323,0.0945,0.29622,0.25343,0.2712,0.25997,0.27538,0.37368,0.36738,0.3505,0.43435,0.44988,0.1649,0.47494,0.21639,0.20323,0.16401,0.258,0.37984,0.22801,0.2925,0.31645,0.18455,0.15446,0.16743,0.34422,0.39787,0.36679,0.10796,0.10753,0.10432,0.10822,0.10676,0.39135,0.39773,0.41023,0.31145,0.3868
55,0.30809,0.33026,0.31546,0.25687,0.26211,0.17072,0.22323,0.21572,0.23061,0.37162,0.18861,0.22552,0.24335,0.22461,0.15505,0.11002,0.09858,0.09249,0.09562,0.07848,0.31195,0.32025,0.32172,0.30865,0.30159,0.59896,0.54535,0.57485,0.58791,0.59325,0.63615,0.63615,0.12922,0.12922,0.66449,0.26054,0.218,0.22975,0.21904,0.23077,0.18861,0.22552,0.24335,0.22461,0.15505,0.31832,0.27372,0.24369,0.21509,0.2862,0.67541,0.22796,0.30104,0.60944,0.58317,1.0,0.77044,0.67487,0.64121,0.76108,0.30865,0.30159,0.31002,0.31195,0.32025,0.53344,0.47568,0.52635,0.53344,0.51076,0.63615,0.12922,0.63615,0.12922,0.12922,0.25275,0.21181,0.2887,0.29176,0.3544,0.56491,0.58611,0.5455,0.57067,0.59214,0.15692,0.17943,0.2042,0.17623,0.20965,0.73165,0.73165,0.73165,0.73374,0.66449,0.18274,0.33985,0.15504,0.17254,0.37708,0.20585,0.23092,0.17072,0.22323,0.21572,0.76175,0.14962,0.14376,0.06067,0.55498,0.12528,0.22199,0.1847,0.18453,0.18258,0.17858,0.66449,0.73374,0.82895,0.68008,0.66636,0.51169,0.59536,0.22856,0.57242,0.62753,0.6295,0.63803,0.61446,0.62668,0.74133,0.6975,0.68522,0.64557,0.70816,0.36182,0.34891,0.32184,0.34661,0.31861,0.31748,0.32305,0.31263,0.2478,0.2646,0.42149,0.41892,0.4297,0.41759,0.4003,0.09091,0.27318,0.22871,0.23806,0.23423,0.24643,0.61046,0.6088,0.56493,0.67031,0.60847,0.18861,0.22552,0.24335,0.22461,0.15505,0.25643,0.35659,0.25252,0.28277,0.28614,0.17254,0.1468,0.15504,0.34676,0.37708,0.33075,0.10452,0.10463,0.10646,0.10493,0.10204,0.55415,0.55224,0.60358,0.49659,0.43312
56,0.30094,0.32317,0.29244,0.22745,0.2508,0.09588,0.13916,0.14924,0.27759,0.47427,0.19716,0.47816,0.22903,0.25719,0.13344,0.10845,0.09907,0.09403,0.09421,0.06267,0.30198,0.30465,0.30671,0.30355,0.29378,0.67464,0.31646,0.65462,0.67059,0.67345,0.47627,0.47627,0.11622,0.11622,0.47929,0.21758,0.14587,0.14328,0.14679,0.1522,0.19716,0.47816,0.22903,0.25719,0.13344,0.27988,0.2198,0.21584,0.1903,0.23003,0.71879,0.22367,0.265,0.60883,0.63575,0.77044,1.0,0.31629,0.66336,0.64242,0.30355,0.29378,0.2944,0.30198,0.30465,0.4073,0.37375,0.40981,0.4073,0.49493,0.47627,0.11622,0.47627,0.11622,0.11622,0.22675,0.22002,0.29888,0.30138,0.29587,0.46991,0.47343,0.47013,0.4921,0.47805,0.13777,0.15835,0.18479,0.15468,0.19177,0.60963,0.60963,0.60963,0.61326,0.47929,0.14494,0.26517,0.1344,0.14903,0.38971,0.17551,0.2688,0.09588,0.13916,0.14924,0.51249,0.13136,0.13007,0.062,0.37713,0.11058,0.18452,0.15643,0.15527,0.15466,0.14867,0.47929,0.61326,0.8197,0.54809,0.83396,0.62065,0.55123,0.21705,0.50989,0.64022,0.64038,0.60864,0.59387,0.62446,0.97565,0.93923,0.94229,0.70809,0.7475,0.38832,0.37976,0.2749,0.37901,0.33482,0.30153,0.33427,0.29725,0.22428,0.23931,0.45764,0.45931,0.46475,0.44526,0.44878,0.08416,0.24488,0.21002,0.22177,0.21607,0.22402,0.39587,0.40245,0.34592,0.50044,0.60051,0.19716,0.47816,0.22903,0.25719,0.13344,0.22308,0.31946,0.20418,0.25048,0.2662,0.14903,0.12637,0.1344,0.26841,0.38971,0.30177,0.09693,0.09921,0.09999,0.09785,0.0993,0.37446,0.37446,0.41036,0.30338,0.3406
57,0.29094,0.26837,0.29435,0.25223,0.26516,0.24715,0.7073,0.23849,0.62885,0.25222,0.16135,0.29281,0.35843,0.22157,0.21128,0.10281,0.09587,0.08701,0.08134,0.08124,0.29053,0.29831,0.29198,0.28556,0.28394,0.31227,0.72659,0.30184,0.30054,0.31546,0.53118,0.53118,0.11686,0.11686,0.54746,0.36561,0.22818,0.24629,0.22424,0.24476,0.16135,0.29281,0.35843,0.22157,0.21128,0.30519,0.31795,0.32775,0.28467,0.35106,0.36335,0.26815,0.30677,0.37469,0.33268,0.67487,0.31629,1.0,0.41594,0.59856,0.28556,0.28394,0.28715,0.29053,0.29831,0.54097,0.48265,0.52941,0.54097,0.38439,0.53118,0.11686,0.53118,0.11686,0.11686,0.24739,0.18124,0.24584,0.36616,0.33783,0.51228,0.2286,0.47111,0.50341,0.54881,0.16477,0.19188,0.20109,0.18854,0.19636,0.53286,0.53286,0.53286,0.53435,0.54746,0.15454,0.3182,0.16323,0.18158,0.1943,0.21595,0.24527,0.24715,0.7073,0.23849,0.64678,0.15129,0.14837,0.0815,0.62991,0.12869,0.22722,0.18623,0.1803,0.18678,0.18062,0.54746,0.53435,0.48548,0.51268,0.16877,0.28483,0.42664,0.25659,0.44551,0.33866,0.33401,0.35621,0.38037,0.30039,0.28663,0.25121,0.25062,0.33937,0.29582,0.27504,0.26647,0.3431,0.27132,0.25935,0.29508,0.26208,0.2936,0.24885,0.26506,0.32007,0.31732,0.33041,0.3072,0.30151,0.08706,0.25676,0.22584,0.23872,0.23253,0.23277,0.67813,0.67532,0.65831,0.64057,0.45015,0.16135,0.29281,0.35843,0.22157,0.21128,0.29062,0.34423,0.26054,0.30441,0.28051,0.18158,0.1575,0.16323,0.3378,0.1943,0.30747,0.10643,0.10585,0.1066,0.10557,0.10002,0.61391,0.60706,0.63927,0.63545,0.45333
58,0.34182,0.36343,0.35515,0.27821,0.29153,0.09897,0.13913,0.16584,0.13852,0.66348,0.1557,0.24916,0.21476,0.21763,0.15801,0.1034,0.10478,0.10592,0.09446,0.0859,0.35137,0.35664,0.35568,0.33989,0.33697,0.67476,0.35496,0.66173,0.67583,0.67593,0.66642,0.66642,0.1196,0.1196,0.66454,0.22258,0.25051,0.14285,0.13117,0.15002,0.1557,0.24916,0.21476,0.21763,0.15801,0.35305,0.25965,0.27168,0.23973,0.28819,0.74863,0.21406,0.31519,0.68521,0.66548,0.64121,0.66336,0.41594,1.0,0.89187,0.33989,0.33697,0.33628,0.35137,0.35664,0.45075,0.44835,0.45723,0.45075,0.61567,0.66642,0.1196,0.66642,0.1196,0.1196,0.26411,0.21952,0.32224,0.29116,0.28957,0.54078,0.53297,0.55317,0.57198,0.53673,0.14771,0.17842,0.19847,0.16952,0.20661,0.62213,0.62213,0.62213,0.61944,0.66454,0.12072,0.32478,0.15325,0.17436,0.46072,0.19233,0.13085,0.09897,0.13913,0.16584,0.41736,0.14144,0.14354,0.05089,0.3649,0.12154,0.18053,0.15833,0.15583,0.16648,0.15759,0.66454,0.61944,0.61053,0.6035,0.68453,0.59745,0.55089,0.20428,0.49781,0.81959,0.81184,0.82835,0.83476,0.76141,0.68032,0.68349,0.67026,0.9518,0.8784,0.37655,0.36394,0.29591,0.36839,0.35313,0.34055,0.37998,0.35377,0.27345,0.29265,0.64249,0.63777,0.65134,0.6317,0.64284,0.08139,0.29298,0.24619,0.26398,0.25078,0.26875,0.39067,0.38166,0.372,0.43774,0.47532,0.1557,0.24916,0.21476,0.21763,0.15801,0.28826,0.39263,0.27285,0.30827,0.33799,0.17436,0.14406,0.15325,0.32654,0.46072,0.32317,0.10339,0.10329,0.10452,0.10266,0.10181,0.41651,0.41662,0.41615,0.28547,0.40257
59,0.35577,0.3553,0.36046,0.28465,0.3012,0.10523,0.19488,0.18409,0.18923,0.51898,0.16456,0.25899,0.24725,0.22586,0.1656,0.10704,0.10472,0.10081,0.09702,0.06864,0.35761,0.36371,0.36259,0.35116,0.34531,0.65908,0.16788,0.64724,0.65753,0.65917,0.75034,0.75034,0.1259,0.1259,0.73154,0.25632,0.20839,0.19594,0.38034,0.20747,0.16456,0.25899,0.24725,0.22586,0.1656,0.37432,0.29213,0.28668,0.24885,0.31178,0.73711,0.22448,0.33066,0.68915,0.65806,0.76108,0.64242,0.59856,0.89187,1.0,0.35116,0.34531,0.34215,0.35761,0.36371,0.54441,0.52712,0.54577,0.54441,0.62266,0.75034,0.1259,0.75034,0.1259,0.1259,0.27839,0.21845,0.31136,0.30627,0.33189,0.64112,0.65739,0.65935,0.6567,0.64786,0.15935,0.18588,0.21298,0.18237,0.21271,0.72685,0.72685,0.72685,0.72698,0.73154,0.17611,0.3605,0.16371,0.18319,0.45292,0.2094,0.19025,0.10523,0.19488,0.18409,0.58893,0.14615,0.14936,0.05304,0.52136,0.12796,0.20944,0.17913,0.17569,0.18054,0.17646,0.73154,0.72698,0.67753,0.71071,0.64657,0.55653,0.58725,0.20632,0.56417,0.77621,0.75461,0.81388,0.81514,0.73681,0.65705,0.6448,0.62429,0.84962,0.84616,0.34229,0.32927,0.31788,0.35768,0.32172,0.34953,0.37592,0.35181,0.27885,0.30298,0.61833,0.61389,0.62678,0.6148,0.59802,0.08296,0.30807,0.26,0.27228,0.26257,0.27748,0.51124,0.50897,0.49395,0.56022,0.52449,0.16456,0.25899,0.24725,0.22586,0.1656,0.28566,0.38018,0.28152,0.30137,0.32513,0.18319,0.154,0.16371,0.36324,0.45292,0.34666,0.1035,0.1041,0.10466,0.10374,0.10184,0.55281,0.55055,0.56625,0.45612,0.48626
60,0.94373,0.78147,0.90766,0.65392,0.71457,0.22983,0.265,0.11606,0.24954,0.34167,0.11221,0.25487,0.17913,0.14242,0.14278,0.10689,0.10732,0.1012,0.09317,0.09911,0.91056,0.89282,0.90598,1.0,0.95397,0.31583,0.27356,0.33189,0.3259,0.32726,0.34738,0.34738,0.1184,0.1184,0.34436,0.22455,0.24372,0.14343,0.24653,0.1367,0.11221,0.25487,0.17913,0.14242,0.14278,0.38709,0.25582,0.23844,0.22173,0.29602,0.36457,0.16799,0.84076,0.38422,0.35934,0.30865,0.30355,0.28556,0.33989,0.35116,1.0,0.95397,0.93607,0.91056,0.89282,0.30728,0.30684,0.30772,0.30728,0.35897,0.34738,0.1184,0.34738,0.1184,0.1184,0.42445,0.22537,0.36374,0.25306,0.19314,0.36338,0.36249,0.36406,0.37339,0.36393,0.19735,0.22539,0.22288,0.22025,0.2166,0.31175,0.31175,0.31175,0.31104,0.34436,0.1668,0.29879,0.19576,0.21055,0.26186,0.15865,0.26522,0.22983,0.265,0.11606,0.26524,0.17239,0.16891,0.08739,0.33418,0.14868,0.21449,0.18296,0.17805,0.18274,0.17981,0.34436,0.31104,0.29845,0.30735,0.30852,0.35496,0.32368,0.17478,0.34229,0.34055,0.3446,0.363,0.36206,0.35245,0.30457,0.29323,0.29521,0.33252,0.32683,0.31155,0.30328,0.24649,0.32597,0.28703,0.95078,0.75689,0.90144,0.65097,0.71496,0.37819,0.37485,0.38172,0.38494,0.38302,0.08363,0.44681,0.44343,0.44245,0.44399,0.44096,0.31425,0.30937,0.29938,0.3244,0.30845,0.11221,0.25487,0.17913,0.14242,0.14278,0.53198,0.56907,0.40803,0.57486,0.53087,0.21055,0.18488,0.19576,0.29079,0.26186,0.81579,0.10923,0.10907,0.11043,0.10909,0.10518,0.32955,0.32691,0.33415,0.29322,0.34834
61,0.96061,0.80225,0.91369,0.65492,0.71036,0.23188,0.29343,0.24447,0.25228,0.35096,0.10538,0.25155,0.18139,0.14202,0.16537,0.10876,0.10808,0.10156,0.09572,0.09932,0.91998,0.90996,0.91199,0.95397,1.0,0.33473,0.27173,0.32599,0.32145,0.33015,0.34384,0.34384,0.11125,0.11125,0.33884,0.22169,0.24255,0.14592,0.24453,0.14006,0.10538,0.25155,0.18139,0.14202,0.16537,0.3973,0.27211,0.2268,0.22152,0.29356,0.36325,0.17482,0.84678,0.37589,0.35617,0.30159,0.29378,0.28394,0.33697,0.34531,0.95397,1.0,0.95251,0.91998,0.90996,0.30383,0.30729,0.31228,0.30383,0.37356,0.34384,0.11125,0.34384,0.11125,0.11125,0.42268,0.25411,0.36361,0.23588,0.19789,0.36363,0.35944,0.36203,0.37351,0.35936,0.1993,0.22628,0.22617,0.22082,0.21897,0.30372,0.30372,0.30372,0.30493,0.33884,0.21154,0.29447,0.19751,0.2119,0.25681,0.16785,0.26263,0.23188,0.29343,0.24447,0.25941,0.17376,0.16978,0.09139,0.32959,0.15027,0.21598,0.18558,0.18152,0.18316,0.17918,0.33884,0.30493,0.29835,0.30628,0.30379,0.34427,0.30748,0.17106,0.34957,0.35881,0.35152,0.35147,0.35957,0.33435,0.29642,0.28871,0.2864,0.32365,0.32199,0.29569,0.27431,0.24738,0.33044,0.28454,0.95389,0.76968,0.91394,0.6422,0.71018,0.37569,0.37258,0.37688,0.38479,0.38743,0.04801,0.46106,0.43996,0.43826,0.44697,0.43842,0.31346,0.30664,0.29964,0.32352,0.29847,0.10538,0.25155,0.18139,0.14202,0.16537,0.56627,0.57682,0.40262,0.59769,0.52804,0.2119,0.18563,0.19751,0.27887,0.25681,0.83288,0.11131,0.11044,0.11218,0.10996,0.10649,0.32813,0.32626,0.33266,0.29195,0.34959
